Date,Fecal Streptococci (MPN/100 mL)
2024-12-02,2.208929429084649
2024-12-03,2.255743902757463
2024-12-04,2.226409736370146
2024-12-05,2.2734098772566456
2024-12-06,2.2204586343838146
2024-12-07,2.2016861673318533
2024-12-08,2.178807475181833
2024-12-09,2.169342842954152
2024-12-10,2.1730989450902776
2024-12-11,2.2193129028921668
2024-12-12,2.2236463392501187
2024-12-13,2.1673208356342464
2024-12-14,2.229780257873017
2024-12-15,2.1919657342806986
2024-12-16,2.206385695589833
2024-12-17,2.2425411442693863
2024-12-18,2.221961170777936
2024-12-19,2.18967382167694
2024-12-20,2.171504793711394
2024-12-21,2.1367394227473713
2024-12-22,2.172041013504585
2024-12-23,2.183289487204062
2024-12-24,2.1611347318693013
2024-12-25,2.181438512637847
2024-12-26,2.184892561377594
2024-12-27,2.1750874645203426
2024-12-28,2.162075463610463
2024-12-29,2.181426089941652
2024-12-30,2.186594350106395
2024-12-31,2.144795174032294
